time,coin,funding,open_interest,prev_day_px,day_ntl_vlm,premium,oracle_px,mark_px,mid_px,impact_bid_px,impact_ask_px
2024-05-05 22:00:00+00:00,SOL,1.25e-05,231235.7,146.52,47025486.47750001,0.0,145.64,145.65,145.645,145.636,145.65
2024-05-05 23:00:00+00:00,SOL,1.083e-05,233430.22,145.94,48990590.10780001,-0.00041334,145.16,145.1,145.095,145.0897,145.1
2024-05-06 00:00:00+00:00,SOL,1.25e-05,231356.72,146.05,50315682.92710001,0.0003431,145.73,145.78,145.785,145.78,145.79
2024-05-06 01:00:00+00:00,SOL,1.25e-05,227394.0,145.18,47225801.3624,0.00020398,147.07,147.1,147.105,147.1,147.11
2024-05-06 02:00:00+00:00,SOL,1.25e-05,231787.66,144.46,44995169.51760001,0.00034055,146.82,146.87,146.875,146.87,146.88
2024-05-06 03:00:00+00:00,SOL,1.25e-05,229410.5,144.44,42273082.62780003,0.00020534,146.1,146.13,146.135,146.13,146.14
2024-05-06 04:00:00+00:00,SOL,1.25e-05,228930.86,144.63,40833065.03980002,0.00013672,146.28,146.3,146.305,146.3,146.31
2024-05-06 05:00:00+00:00,SOL,1.25e-05,231717.62,144.8,40157160.8066,0.00047342,147.86,147.93,147.935,147.93,147.9414
2024-05-06 06:00:00+00:00,SOL,1.25e-05,226916.68,144.55,29102332.1917,0.00020171,148.73,148.77,148.765,148.76,148.77
2024-05-06 07:00:00+00:00,SOL,1.25e-05,226436.1,144.66,29613622.8611,0.0,148.72,148.74,148.725,148.72,148.73
2024-05-06 08:00:00+00:00,SOL,1.25e-05,225585.98,145.74,30228165.3982,0.0,148.75,148.78,148.755,148.75,148.76
2024-05-06 09:00:00+00:00,SOL,1.25e-05,222179.08,146.05,37873173.3955,-3.497e-05,154.41,154.41,154.395,154.39,154.4046
2024-05-06 10:00:00+00:00,SOL,1.25e-05,225325.46,145.85,42263583.26059999,0.00012793,156.33,156.33,156.36,156.35,156.388
2024-05-06 11:00:00+00:00,SOL,1.25e-05,221498.74,146.17,49285963.597,-0.00017301,152.59,152.55,152.555,152.55,152.5636
2024-05-06 12:00:00+00:00,SOL,1.25e-05,230299.46,146.72,51614262.7698,0.00013504,154.03,154.09,154.085,154.0508,154.11
2024-05-06 13:00:00+00:00,SOL,1.25e-05,220530.1,146.08,58260527.53179999,-3.642e-05,151.02,151.0,151.005,151.0,151.0145
2024-05-06 14:00:00+00:00,SOL,1.25e-05,223359.84,146.92,60059992.42479999,0.00013021,153.6,153.61,153.625,153.62,153.63
2024-05-06 15:00:00+00:00,SOL,1.25e-05,226095.92,147.94,62970872.07669999,6.55e-05,152.68,152.65,152.695,152.69,152.7
